t,pc,op,px,up,through,i0,dow,prange,obs,away
2016-01-04 23:01:00+00:00,1074.646,1074.404,1073.507,False,False,1339,0,21.728999999999814,False,False
2016-01-06 23:01:00+00:00,1093.713,1094.12,1093.962,True,False,3971,2,20.26800000000003,True,True
2016-01-07 23:01:00+00:00,1108.894,1109.094,1109.008,True,False,5331,3,18.707000000000107,True,True
2016-01-11 23:01:00+00:00,1094.174,1095.006,1094.557,True,False,8038,0,15.033999999999878,False,True
2016-01-12 23:01:00+00:00,1087.094,1087.272,1087.583,True,False,9392,1,15.844000000000051,True,True
2016-01-13 23:01:00+00:00,1093.338,1093.932,1093.456,True,False,10753,2,15.805000000000064,True,True
2016-01-14 23:01:00+00:00,1078.246,1079.212,1079.1,True,False,12090,3,24.036000000000058,True,False
2016-01-17 23:01:00+00:00,1089.218,1089.508,1089.532,True,False,13444,6,21.172000000000025,False,True
2016-01-18 23:01:00+00:00,1089.148,1088.94,1089.123,False,False,14528,0,5.904999999999973,True,True
2016-01-20 23:01:00+00:00,1101.135,1100.519,1101.124,False,False,17220,2,22.83400000000006,True,True
2016-01-21 23:01:00+00:00,1101.095,1101.978,1101.48,True,False,18590,3,12.155999999999949,True,True
2016-01-24 23:01:00+00:00,1097.796,1097.486,1097.723,False,False,19930,6,8.912000000000035,True,True
2016-01-25 23:01:00+00:00,1107.952,1108.439,1108.444,True,False,21255,0,11.682000000000016,True,True
2016-01-27 23:01:00+00:00,1124.759,1125.838,1125.259,True,False,23940,2,13.245999999999867,True,True
2016-02-01 23:01:00+00:00,1128.358,1128.58,1128.559,True,False,27946,0,14.509999999999991,True,True
2016-02-04 23:01:00+00:00,1155.756,1155.03,1155.6,False,False,31947,3,18.054000000000087,True,True
2016-02-09 23:01:00+00:00,1188.936,1189.624,1189.356,True,False,36004,1,13.288999999999987,True,True
2016-02-11 23:01:00+00:00,1246.661,1246.73,1247.38,True,False,38737,3,67.6210000000001,True,True
2016-02-14 23:01:00+00:00,1238.096,1235.341,1233.543,False,False,40109,6,15.899999999999864,False,False
2016-02-15 23:01:00+00:00,1209.348,1208.493,1209.248,False,False,41246,0,33.41899999999987,True,True
2016-02-16 23:01:00+00:00,1199.964,1200.891,1201.662,True,False,42623,1,26.076999999999998,False,True
2016-02-17 23:01:00+00:00,1208.626,1209.219,1209.406,True,False,44000,2,18.123000000000047,True,False
2016-02-18 23:01:00+00:00,1230.954,1230.598,1230.654,False,False,45361,3,39.22700000000009,True,True
2016-02-21 23:01:00+00:00,1226.407,1226.318,1225.934,False,False,46730,6,14.557999999999993,False,True
2016-02-23 23:01:00+00:00,1226.997,1224.863,1225.554,False,False,49475,1,21.21699999999987,True,False
2016-02-25 23:01:00+00:00,1233.274,1232.202,1232.198,False,False,52229,3,22.350000000000136,True,False
2016-02-28 23:01:00+00:00,1222.896,1222.686,1220.146,False,False,53603,6,29.101000000000113,True,True
2016-02-29 23:01:00+00:00,1238.681,1238.174,1238.425,False,False,54980,0,25.491000000000213,True,True
2016-03-01 23:01:00+00:00,1232.22,1231.63,1231.366,False,False,56350,1,21.416999999999916,True,False
2016-03-02 23:01:00+00:00,1239.932,1240.178,1240.106,True,False,57713,2,19.392000000000053,True,True
2016-03-03 23:01:00+00:00,1265.13,1263.533,1263.318,False,False,59071,3,31.03800000000001,False,True
2016-03-06 23:01:00+00:00,1259.046,1259.844,1261.074,True,False,60448,6,29.903999999999996,True,True
2016-03-07 23:01:00+00:00,1267.356,1265.56,1266.568,False,False,61819,0,16.414999999999964,True,True
2016-03-08 23:01:00+00:00,1261.772,1261.45,1261.618,False,False,63192,1,17.819000000000187,True,True
2016-03-10 23:01:00+00:00,1272.348,1270.97,1270.41,False,False,65920,3,36.64800000000014,False,False
2016-03-13 22:01:00+00:00,1250.157,1250.828,1250.341,True,False,67298,6,36.69200000000001,True,True
2016-03-15 22:01:00+00:00,1232.605,1233.154,1233.224,True,False,70021,1,12.66599999999994,True,False
2016-03-16 22:01:00+00:00,1262.493,1261.164,1261.446,False,False,71369,2,37.40000000000009,False,True
2016-03-17 22:01:00+00:00,1257.949,1256.815,1257.184,False,False,72740,3,16.541999999999916,True,False
2016-03-20 22:01:00+00:00,1255.196,1253.873,1254.127,False,False,74104,6,19.177999999999884,True,False
2016-03-22 22:01:00+00:00,1248.197,1247.35,1248.018,False,False,76806,1,17.909999999999854,True,True
2016-03-23 22:01:00+00:00,1220.334,1220.634,1221.666,True,False,78150,2,34.07899999999995,False,True
2016-03-27 22:01:00+00:00,1217.209,1215.169,1215.682,False,False,79513,6,12.84900000000016,False,True
2016-03-29 22:01:00+00:00,1242.384,1241.436,1241.334,False,False,82204,1,27.947999999999865,False,True
2016-03-30 22:01:00+00:00,1224.878,1225.16,1226.238,True,False,83562,2,21.295000000000073,True,False
2016-03-31 22:01:00+00:00,1232.841,1232.482,1232.14,False,False,84909,3,16.932000000000016,False,True
2016-04-03 22:01:00+00:00,1222.506,1220.488,1220.858,False,False,86268,6,26.426999999999907,False,True
2016-04-06 22:01:00+00:00,1222.222,1222.549,1222.972,True,False,90336,2,16.384000000000015,False,True
2016-04-07 22:01:00+00:00,1240.599,1238.854,1239.687,False,False,91701,3,20.826999999999998,True,False
2016-04-10 22:01:00+00:00,1239.54,1240.136,1240.706,True,False,93062,6,13.185999999999922,False,True
2016-04-11 22:01:00+00:00,1257.642,1258.521,1259.16,True,False,94437,0,19.048000000000002,True,False
2016-04-12 22:01:00+00:00,1255.804,1255.258,1255.53,False,False,95793,1,11.585000000000036,True,False
2016-04-13 22:01:00+00:00,1242.692,1241.439,1241.929,False,False,97134,2,17.052000000000135,True,True
2016-04-14 22:01:00+00:00,1227.366,1227.804,1227.554,True,False,98496,3,20.33699999999999,True,True
2016-04-17 22:01:00+00:00,1233.843,1235.044,1236.63,True,False,99843,6,10.989999999999782,False,True
2016-04-20 22:01:00+00:00,1244.348,1243.328,1243.178,False,False,103943,2,15.642000000000053,True,False
2016-04-21 22:01:00+00:00,1248.188,1247.562,1247.496,False,False,105314,3,27.667000000000144,True,False
2016-04-24 22:01:00+00:00,1232.256,1233.219,1232.816,True,False,106684,6,25.250999999999976,True,False
2016-04-25 22:01:00+00:00,1238.007,1238.953,1238.15,True,False,108050,0,12.30600000000004,True,True
2016-04-26 22:01:00+00:00,1243.47,1244.676,1244.198,True,False,109403,1,13.687000000000126,True,False
2016-04-28 22:01:00+00:00,1266.601,1266.184,1265.876,False,False,112131,3,32.48700000000008,True,False
2016-05-02 22:01:00+00:00,1291.598,1292.252,1291.728,True,False,114874,0,16.18100000000004,True,True
2016-05-03 22:01:00+00:00,1286.362,1285.092,1285.558,False,False,116240,1,19.758000000000038,True,False
2016-05-04 22:01:00+00:00,1279.36,1279.83,1279.82,True,False,117608,2,18.05899999999997,False,True
2016-05-08 22:01:00+00:00,1287.612,1285.374,1284.964,False,False,120328,6,21.17599999999993,False,False
2016-05-10 22:01:00+00:00,1265.896,1266.534,1265.915,True,False,123065,1,13.481999999999971,True,True
2016-05-11 22:01:00+00:00,1277.355,1278.398,1277.666,True,False,124430,2,14.365000000000009,True,True
2016-05-15 22:01:00+00:00,1273.273,1271.865,1271.716,False,False,127164,6,13.491000000000213,True,False
2016-05-17 22:01:00+00:00,1278.981,1279.572,1279.43,True,False,129896,1,13.538000000000011,False,True
2016-05-18 22:01:00+00:00,1258.862,1257.587,1257.997,False,False,131271,2,27.05600000000004,True,False
2016-05-19 22:01:00+00:00,1254.748,1255.364,1255.36,True,False,132646,3,17.50500000000011,False,True
2016-05-22 22:01:00+00:00,1251.944,1250.65,1250.832,False,False,134013,6,11.472999999999956,True,True
2016-05-23 22:01:00+00:00,1248.914,1249.204,1249.024,True,False,135380,0,13.163000000000011,True,True
2016-05-25 22:01:00+00:00,1224.56,1223.402,1223.73,False,False,138121,2,12.43100000000004,False,True
2016-05-30 22:01:00+00:00,1204.961,1206.445,1205.843,True,False,141981,0,14.20399999999995,False,True
2016-05-31 22:01:00+00:00,1215.222,1215.25,1215.962,True,False,143346,1,13.466000000000122,False,False
2016-06-01 22:01:00+00:00,1212.793,1213.826,1213.425,True,False,144703,2,14.440000000000055,True,False
2016-06-02 22:01:00+00:00,1210.883,1211.09,1211.164,True,False,146060,3,7.846000000000004,True,False
2016-06-05 22:01:00+00:00,1244.482,1242.907,1243.085,False,False,147417,6,37.930000000000064,True,False
2016-06-06 22:01:00+00:00,1245.114,1245.468,1245.368,True,False,148784,0,8.944999999999936,True,True
2016-06-07 22:01:00+00:00,1243.811,1244.396,1244.888,True,False,150117,1,11.933999999999969,False,False
2016-06-09 22:01:00+00:00,1269.46,1269.1,1269.176,False,False,152815,3,14.960000000000036,True,True
2016-06-13 22:01:00+00:00,1283.98,1282.948,1283.442,False,False,155511,0,14.795000000000073,False,False
2016-06-14 22:01:00+00:00,1286.01,1285.127,1285.381,False,False,156862,1,13.865999999999985,True,True
2016-06-15 22:01:00+00:00,1291.484,1292.118,1293.106,True,False,158217,2,18.437000000000126,True,False
2016-06-19 22:01:00+00:00,1298.404,1289.328,1286.796,False,False,160952,6,23.277000000000044,False,False
2016-06-20 22:01:00+00:00,1290.373,1289.646,1288.755,False,False,162318,0,14.82400000000007,False,False
2016-06-22 22:01:00+00:00,1266.676,1262.964,1263.698,False,False,165056,2,9.624000000000024,False,False
2016-06-26 22:01:00+00:00,1315.136,1318.472,1323.056,True,False,167805,6,108.33399999999983,False,False
2016-06-27 22:01:00+00:00,1324.259,1324.619,1325.156,True,False,169185,0,18.225999999999885,True,False
2016-06-29 22:01:00+00:00,1319.756,1317.756,1317.697,False,False,171938,2,17.875,False,True
2016-07-04 22:01:00+00:00,1351.028,1349.502,1348.444,False,False,175821,0,21.769999999999982,False,False
2016-07-07 22:01:00+00:00,1361.084,1358.844,1359.172,False,False,179934,3,20.14300000000003,True,False
2016-07-10 22:01:00+00:00,1365.827,1367.225,1369.484,True,False,181301,6,35.53099999999995,False,True
2016-07-11 22:01:00+00:00,1355.759,1355.216,1354.882,False,False,182669,0,24.51800000000003,True,True
2016-07-13 22:01:00+00:00,1342.31,1343.986,1343.598,True,False,185404,2,17.96900000000005,False,True
2016-07-14 22:01:00+00:00,1334.974,1336.166,1336.912,True,False,186774,3,27.096000000000004,True,False
2016-07-17 22:01:00+00:00,1337.227,1332.455,1332.792,False,False,188149,6,16.771000000000186,False,False
2016-07-18 22:01:00+00:00,1328.954,1328.536,1328.456,False,False,189521,0,12.162000000000035,True,True
2016-07-19 22:01:00+00:00,1331.832,1331.502,1331.812,False,False,190883,1,9.44199999999978,True,True
2016-07-20 22:01:00+00:00,1316.134,1316.678,1316.443,True,False,192234,2,26.273999999999887,True,False
2016-07-21 22:01:00+00:00,1331.5,1330.585,1330.944,False,False,193610,3,23.145999999999958,True,False
2016-07-25 22:01:00+00:00,1315.88,1315.454,1315.655,False,False,196347,0,12.280999999999949,True,True
2016-07-26 22:01:00+00:00,1320.224,1319.814,1319.766,False,False,197705,1,10.801999999999907,False,True
2016-07-27 22:01:00+00:00,1340.466,1339.246,1339.492,False,False,199069,2,26.735000000000127,False,True
2016-07-31 22:01:00+00:00,1350.708,1349.399,1350.088,False,False,201808,6,27.06899999999996,True,False
2016-08-01 22:01:00+00:00,1353.236,1353.835,1353.258,True,False,203176,0,8.801000000000158,True,True
2016-08-03 22:01:00+00:00,1357.88,1358.559,1358.047,True,False,205885,2,12.450000000000045,True,True
2016-08-04 22:01:00+00:00,1361.278,1360.964,1360.714,False,False,207239,3,15.903999999999996,True,False
2016-08-07 22:01:00+00:00,1335.909,1335.134,1333.118,False,False,208590,6,30.044999999999845,False,False
2016-08-08 22:01:00+00:00,1335.37,1334.981,1335.226,False,False,209954,0,8.389999999999873,True,True
2016-08-09 22:01:00+00:00,1340.53,1341.092,1340.853,True,False,211277,1,12.14799999999991,True,True
2016-08-10 22:01:00+00:00,1346.747,1347.85,1347.172,True,False,212639,2,17.488000000000056,True,True
2016-08-11 22:01:00+00:00,1338.404,1339.903,1338.704,True,False,213998,3,17.750999999999976,True,True
2016-08-14 22:01:00+00:00,1336.478,1338.12,1337.902,True,False,215360,6,23.781999999999925,False,False
2016-08-15 22:01:00+00:00,1339.344,1339.874,1339.794,True,False,216713,0,8.17899999999986,False,True
2016-08-16 22:01:00+00:00,1346.753,1346.164,1345.841,False,False,218074,1,18.728000000000065,True,False
2016-08-17 22:01:00+00:00,1349.194,1347.956,1348.892,False,False,219425,2,16.53800000000001,True,False
2016-08-18 22:01:00+00:00,1353.107,1352.5,1352.968,False,False,220798,3,10.076000000000022,False,True
2016-08-21 22:01:00+00:00,1340.868,1340.766,1338.89,False,False,222156,6,15.220000000000027,False,True
2016-08-22 22:01:00+00:00,1338.842,1339.16,1339.118,True,False,223519,0,9.802000000000135,True,False
2016-08-23 22:01:00+00:00,1338.393,1337.516,1337.826,False,False,224871,1,9.635999999999967,True,False
2016-08-28 22:01:00+00:00,1320.53,1320.796,1320.762,True,False,228883,6,23.980999999999995,True,False
2016-08-29 22:01:00+00:00,1323.162,1323.69,1323.76,True,False,230240,0,10.335000000000036,True,True
2016-09-01 22:01:00+00:00,1313.708,1313.872,1314.143,True,False,234256,3,12.727999999999838,True,False
2016-09-04 22:01:00+00:00,1325.472,1324.53,1324.738,False,False,235610,6,26.618000000000166,False,True
2016-09-05 22:01:00+00:00,1326.651,1326.463,1326.404,False,False,236708,0,6.8449999999998,True,True
2016-09-06 22:01:00+00:00,1349.957,1348.713,1349.057,False,False,238056,1,27.93399999999997,False,True
2016-09-11 22:01:00+00:00,1326.985,1328.092,1327.994,True,False,242085,6,12.697000000000116,False,True
2016-09-15 22:01:00+00:00,1314.624,1315.238,1314.758,True,False,247511,3,19.424000000000206,True,True
2016-09-18 22:01:00+00:00,1309.984,1310.22,1310.928,True,False,248837,6,11.97199999999998,True,True
2016-09-25 22:01:00+00:00,1338.17,1336.73,1336.992,False,False,255530,6,6.880000000000109,True,False
2016-09-27 22:01:00+00:00,1327.143,1326.598,1326.95,False,False,258152,1,15.164000000000215,True,False
2016-10-02 22:01:00+00:00,1315.609,1318.647,1318.258,True,False,262145,6,14.84900000000016,True,False
2016-10-03 22:01:00+00:00,1311.39,1313.134,1312.292,True,False,263487,0,10.358000000000175,False,False
2016-10-04 22:01:00+00:00,1268.198,1268.248,1268.846,True,False,264850,1,46.21399999999994,True,False
2016-10-05 22:01:00+00:00,1266.88,1267.569,1267.622,True,False,266203,2,15.182000000000016,False,True
2016-10-11 22:01:00+00:00,1252.666,1253.314,1252.755,True,False,271579,1,9.677999999999884,True,True
2016-10-12 22:01:00+00:00,1255.176,1255.316,1255.876,True,False,272926,2,9.196999999999889,False,False
2016-10-16 22:01:00+00:00,1251.592,1251.821,1251.794,True,False,275618,6,13.695999999999913,True,True
2016-10-20 22:01:00+00:00,1266.079,1265.78,1265.925,False,False,280936,3,9.983000000000175,True,False
2016-10-23 22:01:00+00:00,1266.9,1265.848,1266.405,False,False,282231,6,6.9090000000001055,False,True
2016-10-24 22:01:00+00:00,1264.736,1265.246,1265.162,True,False,283527,0,12.13799999999992,True,False
2016-10-25 22:01:00+00:00,1274.368,1273.398,1273.574,False,False,284828,1,14.68600000000015,True,False
2016-10-26 22:01:00+00:00,1267.194,1266.938,1267.11,False,False,286131,2,11.819999999999936,False,True
2016-10-27 22:01:00+00:00,1268.61,1268.26,1268.208,False,False,287455,3,7.8409999999998945,True,False
2016-10-30 22:01:00+00:00,1275.682,1277.109,1278.236,True,False,288782,6,23.294000000000096,False,False
2016-11-01 22:01:00+00:00,1288.367,1287.402,1288.314,False,False,291460,1,16.482999999999947,True,True
2016-11-02 22:01:00+00:00,1296.264,1297.154,1296.9,True,False,292800,2,20.769999999999982,False,True
2016-11-07 23:01:00+00:00,1281.902,1282.222,1282.48,True,False,296872,0,17.754000000000133,True,True
2016-11-08 23:01:00+00:00,1275.906,1275.588,1274.914,False,False,298218,1,17.990999999999985,False,True
2016-11-10 23:01:00+00:00,1258.778,1259.425,1259.557,True,False,300977,3,40.23500000000013,True,True
2016-11-14 23:01:00+00:00,1221.314,1221.818,1222.016,True,False,303735,0,19.85900000000015,True,True
2016-11-20 23:01:00+00:00,1207.195,1208.414,1208.216,True,False,309221,6,15.509999999999991,True,False
2016-11-21 23:01:00+00:00,1214.039,1213.956,1213.7,False,False,310596,0,12.330000000000155,True,False
2016-11-22 23:01:00+00:00,1212.496,1213.06,1213.266,True,False,311965,1,15.063000000000102,True,False
2016-11-24 23:01:00+00:00,1183.304,1183.904,1184.692,True,False,314458,3,10.69399999999996,False,True
2016-11-28 23:01:00+00:00,1193.598,1193.901,1194.162,True,False,317016,0,15.15800000000013,True,True
2016-11-29 23:01:00+00:00,1188.456,1188.711,1188.638,True,False,318386,1,14.276000000000067,True,True
2016-11-30 23:01:00+00:00,1173.218,1173.66,1174.048,True,False,319762,2,25.019999999999982,True,True
2016-12-01 23:01:00+00:00,1171.78,1172.488,1172.169,True,False,321135,3,16.134000000000015,False,True
2016-12-05 23:01:00+00:00,1170.546,1170.345,1170.355,False,False,323875,0,31.14300000000003,True,True
2016-12-06 23:01:00+00:00,1169.871,1169.517,1169.658,False,False,325241,1,8.826000000000022,True,True
2016-12-07 23:01:00+00:00,1174.156,1174.209,1174.404,True,False,326584,2,14.757000000000062,True,True
2016-12-11 23:01:00+00:00,1159.579,1159.358,1159.447,False,False,329296,6,15.885999999999967,False,True
2016-12-12 23:01:00+00:00,1162.261,1163.008,1162.984,True,False,330656,0,14.845000000000027,False,True
2016-12-14 23:01:00+00:00,1143.538,1141.881,1142.83,False,False,333378,2,26.736999999999853,True,True
2016-12-15 23:01:00+00:00,1128.308,1129.0,1129.048,True,False,334754,3,21.854000000000042,True,False
2016-12-19 23:01:00+00:00,1138.794,1137.896,1138.204,False,False,337481,0,8.700000000000045,True,False
2016-12-20 23:01:00+00:00,1132.246,1132.648,1132.984,True,False,338856,1,14.097000000000207,True,False
2016-12-21 23:01:00+00:00,1131.669,1131.39,1131.518,False,False,340210,2,7.808999999999969,True,True
2016-12-22 23:01:00+00:00,1128.729,1128.682,1128.324,False,False,341572,3,6.6059999999999945,True,False
2016-12-26 23:01:00+00:00,1132.388,1133.782,1134.306,True,False,342867,0,7.791999999999916,False,False
2016-12-28 23:01:00+00:00,1141.21,1141.874,1142.542,True,False,345548,2,8.08199999999988,False,False
2017-01-03 23:01:00+00:00,1158.946,1158.416,1158.841,False,False,349645,1,18.88500000000022,True,True
2017-01-04 23:01:00+00:00,1163.428,1163.886,1163.893,True,False,351017,2,11.889999999999873,True,True
2017-01-09 23:01:00+00:00,1180.523,1181.694,1182.27,True,False,355121,0,14.45699999999988,False,False
2017-01-10 23:01:00+00:00,1187.618,1188.124,1187.764,True,False,356487,1,10.457999999999856,True,True
2017-01-12 23:01:00+00:00,1195.512,1194.668,1194.596,False,False,359237,3,16.347999999999956,True,True
2017-01-15 23:01:00+00:00,1197.786,1199.833,1199.676,True,False,360609,6,13.898999999999887,False,True
